total_loss,pred_loss,policy_loss,sigreg_loss,avg_var,learning_rate,epsilon
3.030484199523926,0.017002960667014122,3.3067221641540527,30.134811401367188,"tensor(3.4191e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.954553460121176
3.044882297515869,0.015620763413608074,0.22319966554641724,30.29261589050293,"tensor(5.2744e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.9540761833911156
2.802577495574951,0.014803114347159863,3.316911458969116,27.877742767333984,"tensor(6.0197e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.95359914529942
3.1294496059417725,0.014447538182139397,1.5389773845672607,31.150020599365234,"tensor(4.4330e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.9531223457267703
2.911113739013672,0.014625055715441704,2.904728651046753,28.964885711669922,"tensor(3.4218e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.952645784553907
3.046617269515991,0.014859470538794994,1.4001309871673584,30.317577362060547,"tensor(6.0313e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.9521694616616301
2.812699794769287,0.015401586890220642,0.1676146537065506,27.972980499267578,"tensor(2.8457e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.9516933769307994
2.7635183334350586,0.015956629067659378,1.5010108947753906,27.475616455078125,"tensor(4.1414e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.951217530242334
2.7329447269439697,0.01663406752049923,4.134244441986084,27.16310691833496,"tensor(3.9400e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000990044880209748,0.9507419214772129
2.7571310997009277,0.01694842055439949,2.497976064682007,27.401824951171875,"tensor(4.7960e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9502665505164744
3.240963935852051,0.01655612885951996,1.0559154748916626,32.24407958984375,"tensor(5.2479e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9497914172412162
2.8094482421875,0.015964753925800323,1.0440332889556885,27.93483543395996,"tensor(8.8673e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9493165215325956
3.099376916885376,0.0153583362698555,0.4303686320781708,30.84018325805664,"tensor(3.5323e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9488418632718294
2.8665850162506104,0.014482421800494194,1.449339509010315,28.521024703979492,"tensor(7.7477e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9483674423401935
3.1227798461914062,0.014294016174972057,1.8941547870635986,31.08485984802246,"tensor(9.7839e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9478932586190235
2.709869384765625,0.014551185071468353,0.28987109661102295,26.953182220458984,"tensor(1.0130e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9474193119897141
3.0084283351898193,0.014995431527495384,0.9522435069084167,29.934329986572266,"tensor(9.5030e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9469456023337193
2.932220220565796,0.01512514241039753,2.7557170391082764,29.17095184326172,"tensor(8.4342e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9464721295325524
3.0656838417053223,0.014892320148646832,2.009887218475342,30.507915496826172,"tensor(9.0898e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009890548353295382,0.9459988934677862
2.8359150886535645,0.014381056651473045,1.9430691003799438,28.21533966064453,"tensor(5.0765e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9455258940210524
2.7395734786987305,0.014029746875166893,1.9683325290679932,27.25543785095215,"tensor(5.5065e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9450531310740419
2.9080543518066406,0.01335972547531128,0.04681602865457535,28.946945190429688,"tensor(9.9165e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9445806045085049
3.0744857788085938,0.012869477272033691,2.793844699859619,30.61616325378418,"tensor(6.6682e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9441083142062507
2.90380859375,0.012430509552359581,0.1472950130701065,28.913780212402344,"tensor(1.1064e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9436362600491477
